time_both,time_semester,time_year,Year,Hgt,Wgt,Smoke,Hand,Sibs,Birth,Exercise,Greek,TV,GPA,Award,Pulse,Pierces,Sex,Sport,Tattoo,Facebook
F11,F,11,4,70,160,Occasionally,l,5,4,12,Yes,12,3.4,Nobel,67,0,M,NA,NA,NA
F11,F,11,1,60,114,No,l,1,1,2,No,4,NA,Nobel,76,4,F,NA,NA,NA
F11,F,11,2,71,175,Occasionally,r,1,2,10,No,14,2.9,Olympic,120,0,M,NA,NA,NA
F11,F,11,2,65,140,No,r,3,1,4,No,3,3,Nobel,82,4,F,NA,NA,NA
F11,F,11,3,NA,155,Occasionally,l,2,1,5,Yes,10,3,Olympic,NA,0,M,NA,NA,NA
F11,F,11,2,68,190,No,r,1,1,5,Planning,8,NA,Nobel,92,0,M,NA,NA,NA
F11,F,11,4,68,125,No,r,3,2,10,Yes,4,3,Olympic,68,2,F,NA,NA,NA
F11,F,11,2,68,122,No,l,3,2,18,Planning,0,3.12,Nobel,74,8,F,NA,NA,NA
F11,F,11,2,54,158,No,r,1,2,5,No,2,3.1,Nobel,88,4,F,NA,NA,NA
F11,F,11,1,64,145,No,r,1,1,3,No,1,NA,Olympic,66,2,F,NA,NA,NA
F11,F,11,2,65,159,No,r,1,2,4.5,Yes,3,3.62,Olympic,63,2,F,NA,NA,NA
F11,F,11,2,64,125,No,r,1,1,6,No,2,3.12,Olympic,72,5,F,NA,NA,NA
F11,F,11,2,66,115,No,r,2,3,6,No,2,3.8,Nobel,57,5,F,NA,NA,NA
F11,F,11,1,67,125,No,r,1,1,6,No,4,NA,Nobel,46,2,F,NA,NA,NA
F11,F,11,1,73,175,No,r,2,2,5,No,2,NA,Academy,81,0,M,NA,NA,NA
F11,F,11,2,63,NA,No,r,1,1,8,No,15,NA,Olympic,56,2,F,NA,NA,NA
F11,F,11,1,72,175,No,r,3,1,NA,Planning,2,NA,Olympic,32,0,M,NA,NA,NA
F11,F,11,2,62,113,No,r,0,NA,6,No,10,2.5,Academy,68,5,F,NA,NA,NA
F11,F,11,2,74,175,No,r,1,1,4,No,12,3.45,Olympic,62,0,M,NA,NA,NA
F11,F,11,2,66,117,Occasionally,r,1,2,5,Planning,4,3.75,Nobel,59,2,F,NA,NA,NA
F11,F,11,2,63,150,No,r,0,NA,4,No,2,2.75,Olympic,63,5,F,NA,NA,NA
F11,F,11,2,64,130,No,r,2,3,5,No,2,3.45,Nobel,65,6,F,NA,NA,NA
F11,F,11,2,64,150,No,r,1,2,4,Planning,2,2.95,Academy,70,2,F,NA,NA,NA
F11,F,11,1,78,230,No,l,0,1,10,No,5,NA,Nobel,52,0,M,NA,NA,NA
F11,F,11,2,73,220,NA,r,1,1,10,No,25,2.95,Olympic,55,0,M,NA,NA,NA
F11,F,11,2,73,193,No,r,3,3,12,No,1,2.2,Academy,54,2,M,NA,NA,NA
F11,F,11,2,72,204,No,r,1,1,4,No,2,3.6,Nobel,60,0,M,NA,NA,NA
F11,F,11,4,67,170,No,r,2,2,5,Yes,4,3.5,Academy,85,5,F,NA,NA,NA
F11,F,11,2,71,198,No,r,1,2,12,No,2,3,Nobel,74,0,M,NA,NA,NA
F11,F,11,2,70,163,No,r,4,2,15,No,3,2.7,NA,74,2,M,NA,NA,NA
F11,F,11,4,64,135,No,r,0,1,10,No,4,3.6,Olympic,65,4,F,NA,NA,NA
F11,F,11,1,60,110,No,r,1,NA,7,No,2,NA,Nobel,71,2,F,NA,NA,NA
F11,F,11,1,67,120,No,r,1,2,7,No,4,NA,Nobel,NA,2,F,NA,NA,NA
F11,F,11,4,70,160,No,l,1,2,12,No,5,3.96,Nobel,60,0,M,NA,NA,NA
F11,F,11,1,70,155,Occasionally,r,1,2,2,No,14,NA,Olympic,66,0,M,NA,NA,NA
F11,F,11,1,62,105,No,r,2,3,12,No,1,NA,Olympic,90,2,F,NA,NA,NA
F11,F,11,1,74,185,No,r,2,1,18,No,1,NA,Olympic,42,0,M,NA,NA,NA
F11,F,11,1,76,195,No,r,1,1,7,No,21,NA,Olympic,50,0,M,NA,NA,NA
F11,F,11,2,70,186,No,r,3,1,12,No,0,2.8,Olympic,75,0,M,NA,NA,NA
F11,F,11,2,69,153,No,r,1,2,4,No,10,3.2,Academy,77,2,F,NA,NA,NA
F11,F,11,1,63,118,No,r,1,2,3,No,4,NA,Nobel,80,2,F,NA,NA,NA
F11,F,11,2,62,110,No,r,2,1,20,Planning,2,2.8,Olympic,61,3,F,NA,NA,NA
F11,F,11,2,67,160,No,r,2,3,9,No,7,2.3,Nobel,85,0,M,NA,NA,NA
F11,F,11,2,65,125,No,r,1,2,10,Planning,10,3.5,Olympic,63,2,F,NA,NA,NA
F11,F,11,2,68,175,Regular,l,2,1,5,No,5,2.66,Nobel,60,0,M,NA,NA,NA
F11,F,11,1,68,131,No,r,3,3,10,No,4,NA,Olympic,67,2,F,NA,NA,NA
F11,F,11,2,67,130,No,r,2,3,7,No,2,3.87,Nobel,58,0,M,NA,NA,NA
F11,F,11,2,74,210,Occasionally,l,1,2,5,No,5,3.3,Olympic,61,0,M,NA,NA,NA
F11,F,11,1,72,180,No,r,2,2,15,No,10,NA,Olympic,64,0,M,NA,NA,NA
F11,F,11,1,64,140,No,r,3,1,0,No,0,NA,Nobel,61,0,M,NA,NA,NA
F11,F,11,1,74,185,No,r,2,3,14,No,10,NA,Olympic,74,0,M,NA,NA,NA
F11,F,11,1,70,130,No,l,2,1,3,No,4,NA,Nobel,68,5,F,NA,NA,NA
F11,F,11,1,70,140,No,r,1,2,14,No,8,NA,Olympic,68,0,F,NA,NA,NA
F11,F,11,2,72,175,No,r,2,2,25,No,2,3.7,Olympic,64,0,M,NA,NA,NA
F11,F,11,1,66,143,No,r,2,2,6,Planning,3,NA,Olympic,70,5,F,NA,NA,NA
F11,F,11,1,64,147,No,r,2,3,11,No,4,NA,Olympic,70,2,F,NA,NA,NA
F11,F,11,4,71,170,No,r,2,2,16,No,8,3.58,Olympic,52,0,M,NA,NA,NA
F11,F,11,2,70,165,No,r,3,1,21,No,2,2.75,Nobel,80,2,M,NA,NA,NA
F11,F,11,1,74,235,No,r,1,2,14,No,10,NA,Olympic,76,0,M,NA,NA,NA
F11,F,11,1,74,180,Occasionally,r,2,1,10,Planning,2,NA,Olympic,48,0,M,NA,NA,NA
F11,F,11,1,72,190,No,r,1,1,6,No,5,NA,Nobel,50,0,M,NA,NA,NA
F11,F,11,2,72,165,No,r,2,1,5,No,14,3,Olympic,72,0,M,NA,NA,NA
F11,F,11,1,65,250,No,r,5,5,1,Planning,12,NA,Academy,79,7,F,NA,NA,NA
F11,F,11,4,73,145,No,r,1,2,21,No,2,3.82,Nobel,52,0,M,NA,NA,NA
F11,F,11,2,70,170,Occasionally,r,1,1,10,No,5,2.75,Olympic,61,0,M,NA,NA,NA
F11,F,11,2,71,195,No,r,3,4,12,No,4,3.1,Olympic,64,0,M,NA,NA,NA
F11,F,11,1,71,195,No,r,2,2,10,No,4,NA,Olympic,78,0,M,NA,NA,NA
F11,F,11,1,61,114,No,r,3,4,5,No,10,NA,Nobel,48,2,F,NA,NA,NA
F11,F,11,1,62,135,No,r,3,3,4,No,2,NA,Nobel,79,3,F,NA,NA,NA
F11,F,11,1,70,170,No,r,NA,NA,12,No,7,NA,Olympic,76,NA,M,NA,NA,NA
F11,F,11,1,67,138,Occasionally,r,1,1,6,Planning,6,NA,Olympic,NA,2,F,NA,NA,NA
F11,F,11,2,75,185,Occasionally,r,1,2,8,No,8,2.5,Olympic,63,0,M,NA,NA,NA
F11,F,11,1,72,120,No,r,2,2,6,No,12,NA,Olympic,75,3,F,NA,NA,NA
F11,F,11,1,69,160,No,r,4,4,10,No,0,NA,Olympic,90,0,M,NA,NA,NA
F11,F,11,1,63,130,No,r,3,4,15,No,2,3,Olympic,64,3,F,NA,NA,NA
S12,S,12,1,73,170,No,r,3,2,10,No,7,3.22,Academy,66,0,M,NA,NA,NA
S12,S,12,1,74,174,No,r,2,3,10,Planning,8,3.4,Olympic,63,0,M,NA,NA,NA
S12,S,12,1,69,145,No,r,2,1,7,No,15,2.99,Olympic,90,0,M,NA,NA,NA
S12,S,12,1,65,110,No,r,2,3,5,No,2,2.75,Nobel,88,8,F,NA,NA,NA
S12,S,12,2,71,148,No,r,1,1,10,No,12,3.78,Nobel,56,0,M,NA,NA,NA
S12,S,12,1,70,175,No,r,1,1,12,No,5,3.4,Nobel,60,0,M,NA,NA,NA
S12,S,12,2,68,137,No,r,1,1,10,No,1,3.5,Olympic,51,6,F,NA,NA,NA
S12,S,12,1,70,155,No,r,3,1,8,Planning,4,3.77,Academy,58,2,F,NA,NA,NA
S12,S,12,1,74,280,No,r,0,1,15,No,10,2.75,Olympic,72,0,M,NA,NA,NA
S12,S,12,1,67,125,No,r,1,2,0,No,1,3.27,Nobel,65,2,F,NA,NA,NA
S12,S,12,1,70,185,No,l,1,1,3,No,5,2.8,Nobel,75,0,M,NA,NA,NA
S12,S,12,2,58,140,No,l,1,1,3,Yes,2,3.3,NA,65,2,F,NA,NA,NA
S12,S,12,1,62,155,No,r,1,1,8,No,6,2.5,Olympic,86,0,M,NA,NA,NA
S12,S,12,1,65,115,No,r,1,1,4,No,6,3.73,Nobel,68,2,F,NA,NA,NA
S12,S,12,2,60,130,No,r,1,2,6,No,2,3.4,Olympic,68,2,F,NA,NA,NA
S12,S,12,1,54,115,No,r,2,3,10,No,2,3.16,Olympic,95,4,F,NA,NA,NA
S12,S,12,1,66,145,No,r,1,2,5,Planning,20,3.5,Olympic,72,4,F,NA,NA,NA
S12,S,12,1,72,215,No,r,1,2,18,No,20,2.25,Olympic,81,0,M,NA,NA,NA
S12,S,12,2,66,145,No,l,3,3,12,No,1,3.2,NA,66,5,F,NA,NA,NA
S12,S,12,1,67,150,No,r,1,1,5,No,2,2.5,Olympic,76,4,F,NA,NA,NA
S12,S,12,1,78,195,No,r,2,3,16,No,5,2.7,Olympic,61,0,M,NA,NA,NA
S12,S,12,1,66,115,No,r,2,2,1,Planning,11,3.7,Nobel,75,2,F,NA,NA,NA
S12,S,12,1,75,185,No,r,2,1,12,No,1,2.75,Academy,55,0,M,NA,NA,NA
S12,S,12,3,70,170,No,r,4,2,3,No,0,3.1,Nobel,75,0,M,NA,NA,NA
S12,S,12,1,69,182,No,r,2,1,10,No,2,2.61,Olympic,64,0,M,NA,NA,NA
S12,S,12,1,68,120,No,r,3,2,0,No,8,3.1,Nobel,NA,2,NA,NA,NA,NA
S12,S,12,1,65,126,No,r,2,3,16,No,4,3.2,Nobel,63,6,F,NA,NA,NA
S12,S,12,4,80,135,No,r,1,1,2,No,2,3.34,Nobel,70,0,M,NA,NA,NA
S12,S,12,4,69,NA,No,l,1,1,3,No,2,3.1,Nobel,84,2,F,NA,NA,NA
S12,S,12,2,65,150,No,r,1,1,3,Yes,10,3.2,NA,59,2,F,NA,NA,NA
S12,S,12,4,80,135,No,r,1,1,2,No,2,3.34,Nobel,70,0,M,NA,NA,NA
S12,S,12,1,64,121,No,r,2,1,7,No,2,3,Nobel,65,0,F,NA,NA,NA
S12,S,12,2,73,160,No,r,2,3,4,Planning,6,3.75,Academy,81,0,M,NA,NA,NA
S12,S,12,1,63,155,No,r,2,1,5,No,3,3.5,Nobel,80,0,F,NA,NA,NA
S12,S,12,4,65,170,No,r,2,3,5,No,2,3.25,Nobel,71,2,F,NA,NA,NA
S12,S,12,4,68,135,No,r,1,1,2,No,2,3.3,Nobel,63,2,F,NA,NA,NA
S12,S,12,1,67,140,No,r,2,2,7,No,8,3.94,Nobel,68,4,F,NA,NA,NA
S12,S,12,1,59,105,No,r,1,2,20,No,4,2.63,Olympic,69,5,F,NA,NA,NA
S12,S,12,2,68,125,No,r,1,1,8,No,1,2.6,Nobel,72,2,F,NA,NA,NA
S12,S,12,1,63,125,No,r,2,2,0,No,1,3.67,Nobel,74,2,F,NA,NA,NA
S12,S,12,2,74,170,No,r,3,4,12,No,7,3.44,Olympic,55,0,M,NA,NA,NA
S12,S,12,1,71,182,No,l,1,1,20,No,10,3.52,Olympic,65,0,M,NA,NA,NA
S12,S,12,2,66,180,No,r,2,3,2,No,3,3,Olympic,86,3,F,NA,NA,NA
S12,S,12,1,66,140,No,l,2,3,6,Planning,1,3.01,Olympic,41,7,F,NA,NA,NA
S12,S,12,1,65,145,No,r,1,2,6,No,0.5,3.62,Olympic,62,3,F,NA,NA,NA
S12,S,12,2,66,140,Occasionally,l,3,3,7,No,1,3.6,Nobel,55,2,F,NA,NA,NA
S12,S,12,3,66,132,Occasionally,r,4,5,7,No,0,3.33,Nobel,78,6,F,NA,NA,NA
S12,S,12,1,70,150,No,r,1,2,25,No,5,3,Olympic,56,0,F,NA,NA,NA
S12,S,12,3,66,150,No,l,2,3,3,No,0,3.5,Nobel,86,2,F,NA,NA,NA
S12,S,12,4,72,180,No,r,2,2,15,No,10,3.6,Olympic,54,0,M,NA,NA,NA
S12,S,12,1,69,140,No,r,1,1,10,No,10,3.2,Olympic,77,0,M,NA,NA,NA
S12,S,12,1,70,155,No,r,2,2,13,Planning,5,3.7,Academy,55,0,M,NA,NA,NA
S12,S,12,1,71,145,No,r,3,3,14,No,3,3,Nobel,72,0,M,NA,NA,NA
S12,S,12,1,64,138,No,r,1,1,5,No,2,3.22,Nobel,56,4,F,NA,NA,NA
S12,S,12,1,70,200,No,r,3,4,5,No,4,2.87,Nobel,70,0,M,NA,NA,NA
S12,S,12,2,68,188,Occasionally,r,4,4,16,No,48,1.97,Academy,78,1,M,NA,NA,NA
S12,S,12,1,64,120,No,r,2,1,5,No,4,3.7,Nobel,65,0,F,NA,NA,NA
S12,S,12,3,64,160,No,r,1,2,2.5,No,3,3,Nobel,82,4,F,NA,NA,NA
S12,S,12,1,61,140,No,r,2,3,20,No,3,2.9,Olympic,33,4,F,NA,NA,NA
S12,S,12,1,66,140,No,r,1,2,20,No,0,2.66,Olympic,72,3,F,NA,NA,NA
S12,S,12,1,66,140,No,r,2,2,20,No,10,3,Olympic,62,3,F,NA,NA,NA
S12,S,12,1,66,118,No,r,1,1,2,No,12,2.77,Olympic,NA,0,M,NA,NA,NA
S12,S,12,1,68,145,No,NA,4,2,8,Planning,3,3.44,Olympic,68,4,F,NA,NA,NA
S12,S,12,1,65,126,No,r,2,2,15,No,2,NA,Academy,42,2,F,NA,NA,NA
S12,S,12,1,69,148,Occasionally,r,1,1,8,Planning,4,3,Olympic,64,0,M,NA,NA,NA
S12,S,12,1,67,150,No,r,8,5,15,No,5,3,Nobel,70,2,F,NA,NA,NA
S12,S,12,1,69,145,No,r,1,2,20,No,4,3.12,Olympic,37,6,F,NA,NA,NA
S12,S,12,1,62,110,No,r,2,1,4,Planning,3,3.1,Nobel,78,4,F,NA,NA,NA
S12,S,12,1,72,140,No,r,1,2,4,No,0,3.08,Nobel,60,0,F,NA,NA,NA
S12,S,12,1,67,115,No,r,2,2,7,No,7,3.4,Nobel,46,3,F,NA,NA,NA
S12,S,12,1,75,175,NA,r,1,1,5,No,10,3.11,Nobel,48,0,M,NA,NA,NA
S12,S,12,1,69,155,Occasionally,r,2,1,7,No,4,3.02,Olympic,68,1,M,NA,NA,NA
S12,S,12,1,67,130,No,r,1,2,5,Planning,2,2.8,Academy,92,2,F,NA,NA,NA
S12,S,12,1,70,200,No,r,2,1,15,No,4,2.5,Olympic,72,0,NA,NA,NA,NA
S12,S,12,1,72,185,No,r,4,1,4,No,15,2.3,Olympic,34,0,M,NA,NA,NA
S12,S,12,1,71,172,Occasionally,r,0,1,21,No,1,3.2,Olympic,48,0,M,NA,NA,NA
S12,S,12,1,66,NA,No,r,1,2,7,No,3,3.36,Nobel,60,2,F,NA,NA,NA
S12,S,12,1,74,182,Occasionally,r,2,2,5,No,8,3.4,Nobel,44,0,M,NA,NA,NA
S12,S,12,4,77,188,No,r,1,2,3.5,No,1,3.82,Nobel,60,0,M,NA,NA,NA
S12,S,12,1,63,150,No,r,1,2,20,No,5,2.6,Olympic,72,5,F,NA,NA,NA
S12,S,12,1,71,145,No,r,0,1,8,Planning,2,3.5,Olympic,60,0,F,NA,NA,NA
S12,S,12,1,71,140,No,r,2,3,5,No,10,3.33,Nobel,60,0,M,NA,NA,NA
S12,S,12,1,68,160,No,r,2,1,15,Planning,10,3.1,Olympic,64,0,M,NA,NA,NA
S12,S,12,1,69,200,No,r,3,2,15,No,10,2.5,Olympic,68,2,M,NA,NA,NA
S12,S,12,1,66,155,No,l,1,1,8,No,5,3.38,Olympic,82,6,F,NA,NA,NA
S12,S,12,2,71,192,No,r,2,2,12,No,15,3.34,Nobel,70,0,M,NA,NA,NA
S12,S,12,3,71,200,No,r,2,2,21,No,21,2.9,Olympic,80,0,M,NA,NA,NA
S12,S,12,1,67,140,No,r,2,3,6,No,10,3.7,Olympic,76,2,F,NA,NA,NA
S12,S,12,1,72,140,No,r,2,2,5,No,5,3.3,Academy,68,4,F,NA,NA,NA
S12,S,12,1,66,145,No,r,2,2,5,Planning,0,3.15,Nobel,62,4,F,NA,NA,NA
S12,S,12,1,70,185,No,r,1,1,4,No,2,3.25,Olympic,60,0,M,NA,NA,NA
S12,S,12,2,72,210,No,r,4,2,8,No,1,NA,Olympic,74,0,M,NA,NA,NA
S12,S,12,2,67,NA,No,r,3,4,5.5,No,3,2.9,Nobel,72,6,F,NA,NA,NA
S12,S,12,4,NA,145,No,r,1,1,NA,No,2,3.27,Academy,51,2,F,NA,NA,NA
S12,S,12,1,74,170,No,r,3,4,4,No,5,3.1,Nobel,76,0,M,NA,NA,NA
S12,S,12,2,70,223,No,r,1,1,2,No,3,2.8,Nobel,58,6,F,NA,NA,NA
S12,S,12,4,65,148,No,r,3,3,8,No,2,3.56,Olympic,72,2,F,NA,NA,NA
S12,S,12,2,63,130,No,r,2,1,4,No,3,3.93,Nobel,74,2,F,NA,NA,NA
S12,S,12,2,65,135,No,r,1,1,6,No,1,3.5,Nobel,70,8,F,NA,NA,NA
S12,S,12,3,70,180,Occasionally,r,2,2,6,No,3,2.6,Nobel,76,0,M,NA,NA,NA
S12,S,12,1,73,195,No,r,1,1,6,No,0,3,Academy,82,0,M,NA,NA,NA
S12,S,12,1,70,190,No,r,1,2,5,No,5,3.86,Nobel,68,0,M,NA,NA,NA
S12,S,12,4,65,132,No,r,4,3,14,No,2,3.4,Nobel,58,4,F,NA,NA,NA
S12,S,12,2,71,185,No,r,1,2,14,No,7,3.2,Olympic,88,0,M,NA,NA,NA
S12,S,12,1,62,120,Regular,r,4,3,NA,No,0,NA,Nobel,78,2,F,NA,NA,NA
S12,S,12,1,70,145,Occasionally,r,3,4,18,No,5,3,Olympic,82,0,M,NA,NA,NA
S12,S,12,1,NA,180,No,r,3,4,25,No,3,2.33,Olympic,66,0,M,NA,NA,NA
S12,S,12,2,66,154,No,r,1,1,8,No,5,3.5,Nobel,80,0,M,NA,NA,NA
S12,S,12,3,67,145,No,r,1,2,7,No,1,2.95,Nobel,86,4,F,NA,NA,NA
S12,S,12,2,79,228,Occasionally,r,2,2,14,No,5,2.76,Academy,44,0,M,NA,NA,NA
S12,S,12,1,66,NA,No,r,3,1,10,No,2,NA,Olympic,124,6,F,NA,NA,NA
S12,S,12,1,68,160,No,r,3,1,5,No,1,3.9,Academy,90,5,F,NA,NA,NA
S12,S,12,1,69,160,Occasionally,r,3,3,2,No,1,2.9,Academy,102,0,M,NA,NA,NA
S12,S,12,2,68,175,NA,NA,1,2,5,Yes,3,2.89,Nobel,72,8,F,NA,NA,NA
S12,S,12,4,70,143,No,r,0,1,15,No,5,3.3,Olympic,60,0,M,NA,NA,NA
S12,S,12,2,68,145,No,r,2,3,12,No,5,3.4,Olympic,56,6,F,NA,NA,NA
S12,S,12,4,NA,NA,No,r,3,3,10,Yes,7,3.3,Olympic,80,2,F,NA,NA,NA
S12,S,12,1,66,150,No,r,2,3,12,Planning,5,2.75,Nobel,NA,2,F,NA,NA,NA
S12,S,12,2,62,125,No,r,2,3,4,No,4,2.9,Nobel,80,10,F,NA,NA,NA
S12,S,12,1,76,195,No,r,1,2,20,No,5,3.5,Olympic,66,0,M,NA,NA,NA
S12,S,12,2,68,120,Occasionally,r,3,3,5,Yes,7,3.67,Olympic,60,2,F,NA,NA,NA
S12,S,12,1,69,165,No,r,1,1,10,No,2,3,Olympic,55,0,M,NA,NA,NA
S12,S,12,2,62,113,No,r,3,1,17,No,1,4,Nobel,64,4,F,NA,NA,NA
S12,S,12,1,69,130,No,r,1,2,15,No,4,3.25,Olympic,40,5,F,NA,NA,NA
S12,S,12,4,62,127,No,r,2,2,5,Yes,1,3.3,Olympic,45,3,F,NA,NA,NA
S12,S,12,1,71,195,No,r,2,2,8,No,2,2.7,Olympic,64,0,M,NA,NA,NA
S12,S,12,1,66,135,No,l,0,1,10,No,4,3.3,Nobel,76,2,F,NA,NA,NA
S12,S,12,1,65,130,No,r,2,3,9,No,3,NA,Nobel,72,2,F,NA,NA,NA
S12,S,12,4,63,110,No,r,1,1,2,Yes,2,3.8,Academy,NA,2,F,NA,NA,NA
S12,S,12,3,73,150,Occasionally,r,1,2,6,No,6,3.45,Nobel,45,0,M,NA,NA,NA
S12,S,12,2,67,150,No,l,1,2,8,No,4,3.5,Olympic,58,2,F,NA,NA,NA
S12,S,12,2,NA,140,No,r,1,2,12,No,3,3,Olympic,68,2,F,NA,NA,NA
S12,S,12,2,64,NA,No,r,1,1,3,No,2,2.6,Nobel,80,8,F,NA,NA,NA
S12,S,12,2,65,118,No,r,2,3,6,No,1,3.61,Nobel,80,4,F,NA,NA,NA
S12,S,12,1,67,125,No,r,1,2,8,No,0,3.53,Olympic,NA,2,F,NA,NA,NA
S12,S,12,4,67,135,No,l,2,2,4,Yes,2,3.38,Academy,82,4,F,NA,NA,NA
S12,S,12,4,68,151,Occasionally,r,1,2,15,No,0,3.5,Nobel,64,0,M,NA,NA,NA
S12,S,12,2,66,143,No,r,0,1,2,No,3,3.72,Nobel,86,1,F,NA,NA,NA
S12,S,12,2,72,190,No,r,1,2,6,No,7,3.11,Olympic,54,0,M,NA,NA,NA
S12,S,12,2,71,167,No,r,1,2,14,No,3,3.3,Olympic,63,0,M,NA,NA,NA
S12,S,12,2,62,140,No,r,1,1,4,No,1,3.75,Nobel,72,5,F,NA,NA,NA
S12,S,12,4,70,168,Occasionally,l,3,3,2,No,7,3,Nobel,65,0,M,NA,NA,NA
S12,S,12,2,61,143,No,r,4,3,2,No,0,3.2,Academy,76,3,F,NA,NA,NA
S12,S,12,1,69,150,No,r,1,1,15,No,10,3.62,Olympic,58,0,M,NA,NA,NA
S12,S,12,3,71,161,Occasionally,r,0,1,3,Yes,10,3.73,Nobel,72,0,M,NA,NA,NA
S12,S,12,1,67,120,No,r,2,2,6,No,1,3.6,Nobel,87,0,F,NA,NA,NA
S12,S,12,2,72,185,No,r,3,4,9,No,3,2.8,Olympic,68,0,M,NA,NA,NA
S12,S,12,2,69,165,No,r,2,1,12,No,3,3.1,Nobel,74,0,M,NA,NA,NA
S12,S,12,4,65,120,No,r,2,2,4,No,2,3.5,Olympic,66,3,F,NA,NA,NA
S12,S,12,1,76,195,No,r,2,3,10,No,7,3.7,Olympic,69,0,M,NA,NA,NA
S12,S,12,2,71,235,No,l,2,2,10,No,36,2.5,Nobel,37,2,M,NA,NA,NA
S12,S,12,1,76,195,No,r,2,2,14,No,4,3,Olympic,73,0,M,NA,NA,NA
S12,S,12,2,62,135,No,r,2,3,5,Yes,5,3,Olympic,72,2,F,NA,NA,NA
S12,S,12,1,64,150,No,r,2,1,6,Planning,2,3.72,Nobel,52,9,F,NA,NA,NA
S12,S,12,1,66,145,No,r,1,2,7,No,3,3.72,Nobel,54,0,F,NA,NA,NA
S12,S,12,1,70,120,No,r,5,4,7,No,2,3.3,Nobel,68,0,M,NA,NA,NA
S12,S,12,2,62,106,No,l,3,3,10,Yes,2,NA,Olympic,70,2,F,NA,NA,NA
S12,S,12,2,74,290,No,r,1,1,5,No,4,3.2,Nobel,83,0,M,NA,NA,NA
S12,S,12,2,70,145,Occasionally,r,1,2,8,No,2,3,Nobel,77,0,M,NA,NA,NA
S12,S,12,1,62,120,No,r,1,1,1,No,5,2.93,Academy,85,2,F,NA,NA,NA
S12,S,12,2,66,138,No,r,5,5,14,No,0,3.4,Olympic,61,6,F,NA,NA,NA
S12,S,12,2,76,175,No,r,2,3,25,No,10,2.6,Olympic,73,0,M,NA,NA,NA
S12,S,12,1,63,120,No,r,1,2,10,No,10,3.4,Olympic,118,3,F,NA,NA,NA
S12,S,12,1,74,160,No,r,2,2,6,No,12,3.58,Academy,72,0,M,NA,NA,NA
F12,F,12,4,70,140,Occasionally,r,0,1,6,No,2,3.55,Nobel,64,0,M,NA,NA,NA
F12,F,12,2,71,185,No,r,1,1,6,No,6,3.27,Olympic,90,0,M,NA,NA,NA
F12,F,12,2,73,185,Occasionally,r,2,3,18,No,4,3.33,Olympic,65,0,M,NA,NA,NA
F12,F,12,2,67,140,No,r,1,2,25,No,4,3.5,Academy,72,5,F,NA,NA,NA
F12,F,12,2,72,307,No,r,3,1,3,No,12,2,Olympic,70,0,M,NA,NA,NA
F12,F,12,2,72,184,No,r,2,3,15,No,4,3.15,Olympic,54,0,M,NA,NA,NA
F12,F,12,2,72,205,No,r,2,3,2,No,6,3.31,Olympic,65,0,M,NA,NA,NA
F12,F,12,1,68,160,No,r,3,2,10,No,4,NA,Nobel,63,0,M,NA,NA,NA
F12,F,12,3,70,225,No,r,1,1,3.5,Planning,10,3.16,Nobel,80,0,M,NA,NA,NA
F12,F,12,2,67,150,Occasionally,l,1,2,3,No,5,3.2,Nobel,71,5,F,NA,NA,NA
F12,F,12,1,68,200,No,r,1,1,5,No,2,NA,Nobel,72,0,M,NA,NA,NA
F12,F,12,2,64,160,No,l,5,3,2,No,3,3.85,Nobel,60,2,F,NA,NA,NA
F12,F,12,2,67,150,No,l,3,1,4,No,2,3,Nobel,95,4,F,NA,NA,NA
F12,F,12,2,67,125,No,r,1,1,4,No,2,3.66,Olympic,72,4,F,NA,NA,NA
F12,F,12,2,72,150,No,l,1,2,14,No,0.5,3.41,Academy,72,0,M,NA,NA,NA
F12,F,12,3,60,95,No,r,3,3,14,No,1,3.97,Olympic,54,2,F,NA,NA,NA
F12,F,12,1,65,116,No,l,1,2,8,No,3,NA,Nobel,74,2,F,NA,NA,NA
F12,F,12,1,72,150,No,r,1,2,3,No,0,NA,Nobel,64,0,M,NA,NA,NA
F12,F,12,1,66,132,No,r,1,2,18,No,0,NA,Olympic,48,3,F,NA,NA,NA
F12,F,12,1,63,116,No,r,1,1,8,No,3,NA,Academy,81,2,F,NA,NA,NA
F12,F,12,1,62,135,No,l,2,1,7,No,4,NA,Academy,66,4,F,NA,NA,NA
F12,F,12,2,66,135,No,r,1,2,9,No,1,3.75,Olympic,66,3,F,NA,NA,NA
F12,F,12,2,60,150,No,r,4,5,5,No,3,2.6,Nobel,90,3,F,NA,NA,NA
F12,F,12,2,72,200,No,r,5,4,3,No,4,3.47,Academy,56,0,M,NA,NA,NA
F12,F,12,2,70,182,No,r,3,1,6,Planning,3,2.8,Olympic,70,0,M,NA,NA,NA
F12,F,12,3,71,183,No,r,2,3,20,No,20,2.1,Olympic,60,0,M,NA,NA,NA
F12,F,12,2,63,104,No,r,1,1,1,Planning,1,3.5,Academy,63,4,F,NA,NA,NA
F12,F,12,2,70,140,Regular,r,4,2,4,No,6,3.5,Olympic,65,0,M,NA,NA,NA
F12,F,12,2,70,150,No,r,1,1,14,No,8,2.1,Olympic,56,0,F,NA,NA,NA
F12,F,12,1,64,128,No,r,3,3,10,No,1,NA,Olympic,58,2,F,NA,NA,NA
F12,F,12,2,55,135,No,r,1,1,12,No,2,2.6,NA,66,2,F,NA,NA,NA
